agg_rating,bar_name1,bar_name2,bar_name3,bar_name4,bar_name5,bar_pct1,bar_pct2,bar_pct3,bar_pct4,bar_pct5,ceo_approval_pct,ceo_approval_ratings,comp_ben_rating,company_count_QnA,company_count_jobs,company_count_photos,company_count_reviews,company_count_salaries,company_empl,company_facebook,company_hq,company_indeed_url,company_industry,company_name,company_overall_rating,company_rev,company_twitter,company_website,con_text,culture_rating,helpful_downvote_count,helpful_upvote_count,jobsec_advancement_rating,main_text,management_rating,pro_text,rating_name1,rating_name2,rating_name3,rating_name4,rating_name5,rating_scr1,rating_scr2,rating_scr3,rating_scr4,rating_scr5,review_date,review_title,reviewer_company_empl_status,reviewer_job_location,reviewer_job_title,top_list,work_life_rating
width: 40.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 40.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 40.0%;,2,5,width: 20.0%;,Weird horrible management and no room for growth. Great job to do while figuring out your career! Flexible enough and easy workload,width: 20.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"October 16, 2016",No, (Former Employee) –  ,"Austin, TX",Pro Unlimited Advertisement Analyst,Best Fortune 500 Companies,width: 40.0%;
width: 80.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 100.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 100.0%;,,6,width: 100.0%;,"I do not have anything negative to say about working for Facebook. The people truly cared, they gave me the tools I needed to suceed and there was not a glass ceiling for growth.",width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"October 4, 2016",Productive cultured secure place to work, (Former Employee) –  ,"Phoenix, AZ",Marketing Expert and Technical Support,Best Fortune 500 Companies,width: 60.0%;
width: 80.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 80.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 100.0%;,,2,width: 80.0%;,"Love the culture, awesome coworkers and great opportunities to grow and learn and expand your career. I had a wonderful experience and made such great connections and friendships.",width: 20.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"August 20, 2016",Great Culture and productive teams, (Former Employee) –  ,"Menlo Park, CA",Executive Protection Intel Specialist,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 80.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,break is great,width: 0.0%;,,3,width: 80.0%;,"Productive and fun workplace, we have restaurant on Campus, I love it. Transportation by Bus , it is great. It makes job very easy. ",width: 80.0%;,free lunh,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"August 19, 2016",productive and fun workplace, (Former Employee) –  ,"Menlo Park, CA",Network Deployment Engineer,Best Fortune 500 Companies,width: 80.0%;
width: 100.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 0.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 0.0%;,2,5,width: 0.0%;,Working at Facebook was an amazing experience. The culture there was great. The benefits were top tier as well. They fed us three meals a day. Supplied employees with their own personal computers for work.,width: 0.0%;,Free meals,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"August 19, 2016",Productive fun workplace, (Former Employee) –  ,"Austin, TX",Community Operations Contractor,Best Fortune 500 Companies,width: 0.0%;
width: 80.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 80.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 100.0%;,,3,width: 60.0%;,"At Facebook, the culture is a very healthy and stress-free environment. We are expected to complete our share of the work load without being micro managed. Co-workers are allowed to help and collaborate if needed. Some challenges may include making sure clients are satisfied, and that their business is utilizing Facebook to its full potential.",width: 40.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"August 14, 2016",Great culture and work environment, (Current Employee) –  ,"Austin, TX",Senior Process Executive,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 60.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,"not always understood by management, not a lot of growth opportunities, disconnect at times from management to employees.",width: 80.0%;,3,3,width: 80.0%;,"The work place is full of energy, it keeps you on your toes.  The personnel all well experienced and extremely capable.  The management is firm but helpful.  The team really wants to succeed and makes this understood from day 1.  It is also imperative to work together, teamwork is paramount.  Have truly enjoyed my time there and am looking to take what I have learned and accomplished and put it toward new challenges.",width: 80.0%;,"familiar, fun, engrossing, full of challenges, great deal of assistance",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"July 27, 2016","Widely active work place, where drive is key have to be ready to met all challenges.", (Current Employee) –  ,"Miramar Terrace, FL","Executive Producer, 'The DeFo Show', morning drive",Best Fortune 500 Companies,width: 80.0%;
width: 80.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 80.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 80.0%;,1,2,width: 80.0%;,Great to work for a great company. Hard but you succeed. Great opportunity for growth within the company. Top experience of my life.,width: 80.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"July 18, 2016",Great place, (Current Employee) –  ,"Lafayette, CO",OnPoint Public Relations + Marketing,Best Fortune 500 Companies,width: 80.0%;
width: 100.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 100.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,hard to transition from contract worker to full time,width: 100.0%;,1,5,width: 100.0%;,The opportunity to network within the company is amazing! They provided me with a monthly amount of advertising money to promote my business for free!,width: 100.0%;,free food,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"July 14, 2016",contract worker, (Current Employee) –  ,"Austin, TX",Ads Risk Analyst,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 100.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 100.0%;,6,12,width: 100.0%;,I worked at Facebook as Security.. Each day was different and I learned something new. The environment was wonderful to be in & everyone was pleasent.,width: 100.0%;,Free breakfast and lunches,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"July 24, 2017",Learning experience, (Former Employee) –  ,"New York, NY",Security Officer,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 100.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,None,width: 100.0%;,,3,width: 100.0%;,Freelancing at Facebook was one of the most amazing opportunities in my career. I was able to work with a number of creatives and deliver a product that was launched via app. I worked the hardest and learned so much about deadlines and a number of programs to help move the process along. I would be more than happy to work with Facebook in the future.,width: 100.0%;,"There were unlimited snacks and drinks, three meals were served every day and the people were so friendly.",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"February 14, 2017",Freelance Facebook, (Former Employee) –  ,770 Broadway,Assistant Editor,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 60.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,I was only an intern.,width: 100.0%;,,5,width: 60.0%;,"Facebook loves to make their employees feel at home when at work. All play and some work, but really all work and fun are done at the same time. deploying provisioned phone and imaging laptops for employees was a different, but fun experience.",width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"February 12, 2017",The best place !, (Former Employee) –  ,"Palo Alto, CA",IT Deployment Intern,Best Fortune 500 Companies,width: 100.0%;
width: 60.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 20.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,No opportunities for career advancement,width: 60.0%;,1,7,width: 40.0%;,"I work here as a temp for their customer service department. This is a decent gig for someone just trying to get some job experience, but there are not opportunities to advance and eventually be hired on as a Full Time Employee. ",width: 40.0%;,"Free Breakfast, Lunch, and Dinner as well as snacks provided",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"February 7, 2017",Temp worker at Facebook's Customer Support Department, (Current Employee) –  ,"Austin, TX",Invoicing Specialist,Best Fortune 500 Companies,width: 60.0%;
width: 80.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 80.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 80.0%;,,15,width: 60.0%;,Facebook is growing so rapidly employees are becoming just a number at this point.  The perks help a lot with the balance.,width: 40.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"January 30, 2017",Great place to work; becoming too big, (Current Employee) –  ,"Menlo Park, CA",University Recruiter,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 60.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 60.0%;,1,5,width: 60.0%;,A typical day was triaging issues for FB Advertisers.  What I learned is that FB is great company to work for and the CEO has a great vision.  I hope that everyone gets an opportunity to work here.,width: 40.0%;,Free lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"January 29, 2017",Productive fun place to work, (Former Employee) –  ,"Menlo Park, CA",Product Support Analyst,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 100.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 100.0%;,,6,width: 100.0%;,"By now you probably have heard rumors that Facebook is the adult disneyland for workers. Well it is true! An array of food options that is catered to everyone. Free gym and showers on campus, many interactive activities that your guest will enjoy.",width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"January 13, 2017",The Workers' Disneyland, (Former Employee) –  ,"Menlo Park, CA",Product Data Specialist,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 100.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 100.0%;,3,12,width: 100.0%;,-I come in when I want and I leave when I want,width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"January 6, 2017",Great company, (Current Employee) –  ,"Seattle, WA",Technical Recruiter,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 80.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,Healthcare,width: 100.0%;,1,4,width: 40.0%;,"I Woke up everyday excited to go to work. Great environment to learn and grow, coworkers feel like family. Free lunch and alcohol is always a plus, gaming center to help wind down after work.",width: 80.0%;,"Free lunch, scooters",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"January 3, 2017",Productive and fun work environment, (Former Employee) –  ,NC,Data Center Technician,Best Fortune 500 Companies,width: 80.0%;
width: 100.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 100.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 100.0%;,,6,width: 100.0%;,"My management is very supportive, have a friendly behaviour, always encourages the employees at work and fullfills all the needs of the employee.",width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"January 2, 2017",Learned a lot at work, (Current Employee) –  ,"Menlo Park, CA",Network Engineer,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 100.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 100.0%;,6,12,width: 100.0%;,I worked at Facebook as Security.. Each day was different and I learned something new. The environment was wonderful to be in & everyone was pleasent.,width: 100.0%;,Free breakfast and lunches,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"July 24, 2017",Learning experience, (Former Employee) –  ,"New York, NY",Security Officer,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Relaxed,Balanced,Competitive,Stressful,53%,39%,32%,31%,29%,94%,104 ratings,width: 80.0%;,17,4.8K,1.5K,200,4.8K,,,"Menlo Park California, United States",https://www.indeed.com/cmp/Facebook,Internet and Software,Facebook,4.3,"10,000+",,,,width: 100.0%;,1,14,width: 80.0%;,"By working here, you really experience the meaning of working as a team. Which means everyone trying to help each other in order to improve company's service/product for their customer.",width: 60.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.1,4.0,3.8,3.7,"June 8, 2017",very open workplace, (Current Employee) –  ,"Menlo Park, CA",Product Support Analyst Lead,Best Fortune 500 Companies,width: 80.0%;
